,title,price
2800,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2801,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2802,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2803,Shipping $295,295.00
2804,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2805,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2806,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2807,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2808,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2809,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2810,2-Prong Brake Light Switch,7.15
2811,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2812,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2813,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2814,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2815,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2816,6v Starter to 12v Trans Starter Bushing,4.92
2817,"Double Straps 14”, Pair",26.58
2818,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2819,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2820,Chrome Stock Style Oil Filler Cap,2.92
2821,CHROME ENGINE BREAST PLATE,10.42
2822,BLACK ENGINE BREAST PLATE,9.92
2823,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2824,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2825,Speedo & Other Instruments Bulb Holder,3.25
2826,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2827,"PRO-VELOCITY STACK COVER, PR",24.92
2828,FUEL GAUGE VIBRATOR STABILIZER,26.73
2829,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
2830,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
2831,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
2832,"MAIN BEARING SET, .50/.25",43.25
2833,Mini Top White,312.50
2834,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2835,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2836,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2837,Shipping $295,295.00
2838,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2839,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2840,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2841,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2842,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2843,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2844,2-Prong Brake Light Switch,7.15
2845,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2846,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2847,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2848,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2849,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2850,6v Starter to 12v Trans Starter Bushing,4.92
2851,"Double Straps 14”, Pair",26.58
2852,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2853,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2854,Chrome Stock Style Oil Filler Cap,2.92
2855,CHROME ENGINE BREAST PLATE,10.42
2856,BLACK ENGINE BREAST PLATE,9.92
2857,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2858,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2859,Speedo & Other Instruments Bulb Holder,3.25
2860,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2861,"PRO-VELOCITY STACK COVER, PR",24.92
2862,FUEL GAUGE VIBRATOR STABILIZER,26.73
2863,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
2864,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
2865,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
2866,"MAIN BEARING SET, .50/.25",43.25
2867,Mini Top White,312.50
2868,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2869,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2870,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2871,Shipping $295,295.00
2872,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2873,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2874,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2875,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2876,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2877,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2878,2-Prong Brake Light Switch,7.15
2879,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2880,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2881,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2882,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2883,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2884,6v Starter to 12v Trans Starter Bushing,4.92
2885,"Double Straps 14”, Pair",26.58
2886,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2887,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2888,Chrome Stock Style Oil Filler Cap,2.92
2889,CHROME ENGINE BREAST PLATE,10.42
2890,BLACK ENGINE BREAST PLATE,9.92
2891,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2892,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2893,Speedo & Other Instruments Bulb Holder,3.25
2894,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2895,"PRO-VELOCITY STACK COVER, PR",24.92
2896,FUEL GAUGE VIBRATOR STABILIZER,26.73
2897,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
2898,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
2899,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
2900,"MAIN BEARING SET, .50/.25",43.25
2901,Mini Top White,312.50
2902,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2903,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2904,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2905,Shipping $295,295.00
2906,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2907,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2908,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2909,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2910,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2911,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2912,2-Prong Brake Light Switch,7.15
2913,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2914,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2915,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2916,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2917,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2918,6v Starter to 12v Trans Starter Bushing,4.92
2919,"Double Straps 14”, Pair",26.58
2920,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2921,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2922,Chrome Stock Style Oil Filler Cap,2.92
2923,CHROME ENGINE BREAST PLATE,10.42
2924,BLACK ENGINE BREAST PLATE,9.92
2925,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2926,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2927,Speedo & Other Instruments Bulb Holder,3.25
2928,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2929,"PRO-VELOCITY STACK COVER, PR",24.92
2930,FUEL GAUGE VIBRATOR STABILIZER,26.73
2931,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
2932,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
2933,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
2934,"MAIN BEARING SET, .50/.25",43.25
2935,Mini Top White,312.50
2936,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2937,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2938,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2939,Shipping $295,295.00
2940,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2941,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2942,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2943,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2944,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2945,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2946,2-Prong Brake Light Switch,7.15
2947,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2948,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2949,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2950,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2951,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2952,6v Starter to 12v Trans Starter Bushing,4.92
2953,"Double Straps 14”, Pair",26.58
2954,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2955,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2956,Chrome Stock Style Oil Filler Cap,2.92
2957,CHROME ENGINE BREAST PLATE,10.42
2958,BLACK ENGINE BREAST PLATE,9.92
2959,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2960,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2961,Speedo & Other Instruments Bulb Holder,3.25
2962,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2963,"PRO-VELOCITY STACK COVER, PR",24.92
2964,FUEL GAUGE VIBRATOR STABILIZER,26.73
2965,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
2966,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
2967,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
2968,"MAIN BEARING SET, .50/.25",43.25
2969,Mini Top White,312.50
2970,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
2971,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
2972,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
2973,Shipping $295,295.00
2974,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
2975,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
2976,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
2977,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
2978,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
2979,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
2980,2-Prong Brake Light Switch,7.15
2981,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
2982,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
2983,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
2984,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
2985,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
2986,6v Starter to 12v Trans Starter Bushing,4.92
2987,"Double Straps 14”, Pair",26.58
2988,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
2989,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
2990,Chrome Stock Style Oil Filler Cap,2.92
2991,CHROME ENGINE BREAST PLATE,10.42
2992,BLACK ENGINE BREAST PLATE,9.92
2993,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
2994,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
2995,Speedo & Other Instruments Bulb Holder,3.25
2996,"DROP SPINDLE, L/P, DRUM (PR)",134.07
2997,"PRO-VELOCITY STACK COVER, PR",24.92
2998,FUEL GAUGE VIBRATOR STABILIZER,26.73
2999,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3000,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3001,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3002,"MAIN BEARING SET, .50/.25",43.25
3003,Mini Top White,312.50
3004,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3005,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3006,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3007,Shipping $295,295.00
3008,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3009,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3010,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3011,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3012,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3013,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3014,2-Prong Brake Light Switch,7.15
3015,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3016,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3017,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3018,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3019,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3020,6v Starter to 12v Trans Starter Bushing,4.92
3021,"Double Straps 14”, Pair",26.58
3022,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3023,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3024,Chrome Stock Style Oil Filler Cap,2.92
3025,CHROME ENGINE BREAST PLATE,10.42
3026,BLACK ENGINE BREAST PLATE,9.92
3027,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3028,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3029,Speedo & Other Instruments Bulb Holder,3.25
3030,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3031,"PRO-VELOCITY STACK COVER, PR",24.92
3032,FUEL GAUGE VIBRATOR STABILIZER,26.73
3033,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3034,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3035,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3036,"MAIN BEARING SET, .50/.25",43.25
3037,Mini Top White,312.50
3038,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3039,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3040,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3041,Shipping $295,295.00
3042,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3043,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3044,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3045,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3046,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3047,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3048,2-Prong Brake Light Switch,7.15
3049,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3050,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3051,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3052,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3053,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3054,6v Starter to 12v Trans Starter Bushing,4.92
3055,"Double Straps 14”, Pair",26.58
3056,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3057,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3058,Chrome Stock Style Oil Filler Cap,2.92
3059,CHROME ENGINE BREAST PLATE,10.42
3060,BLACK ENGINE BREAST PLATE,9.92
3061,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3062,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3063,Speedo & Other Instruments Bulb Holder,3.25
3064,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3065,"PRO-VELOCITY STACK COVER, PR",24.92
3066,FUEL GAUGE VIBRATOR STABILIZER,26.73
3067,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3068,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3069,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3070,"MAIN BEARING SET, .50/.25",43.25
3071,Mini Top White,312.50
3072,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3073,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3074,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3075,Shipping $295,295.00
3076,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3077,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3078,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3079,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3080,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3081,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3082,2-Prong Brake Light Switch,7.15
3083,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3084,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3085,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3086,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3087,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3088,6v Starter to 12v Trans Starter Bushing,4.92
3089,"Double Straps 14”, Pair",26.58
3090,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3091,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3092,Chrome Stock Style Oil Filler Cap,2.92
3093,CHROME ENGINE BREAST PLATE,10.42
3094,BLACK ENGINE BREAST PLATE,9.92
3095,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3096,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3097,Speedo & Other Instruments Bulb Holder,3.25
3098,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3099,"PRO-VELOCITY STACK COVER, PR",24.92
3100,FUEL GAUGE VIBRATOR STABILIZER,26.73
3101,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3102,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3103,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3104,"MAIN BEARING SET, .50/.25",43.25
3105,Mini Top White,312.50
3106,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3107,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3108,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3109,Shipping $295,295.00
3110,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3111,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3112,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3113,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3114,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3115,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3116,2-Prong Brake Light Switch,7.15
3117,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3118,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3119,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3120,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3121,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3122,6v Starter to 12v Trans Starter Bushing,4.92
3123,"Double Straps 14”, Pair",26.58
3124,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3125,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3126,Chrome Stock Style Oil Filler Cap,2.92
3127,CHROME ENGINE BREAST PLATE,10.42
3128,BLACK ENGINE BREAST PLATE,9.92
3129,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3130,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3131,Speedo & Other Instruments Bulb Holder,3.25
3132,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3133,"PRO-VELOCITY STACK COVER, PR",24.92
3134,FUEL GAUGE VIBRATOR STABILIZER,26.73
3135,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3136,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3137,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3138,"MAIN BEARING SET, .50/.25",43.25
3139,Mini Top White,312.50
3140,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3141,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3142,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3143,Shipping $295,295.00
3144,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3145,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3146,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3147,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3148,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3149,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3150,2-Prong Brake Light Switch,7.15
3151,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3152,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3153,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3154,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3155,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3156,6v Starter to 12v Trans Starter Bushing,4.92
3157,"Double Straps 14”, Pair",26.58
3158,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3159,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3160,Chrome Stock Style Oil Filler Cap,2.92
3161,CHROME ENGINE BREAST PLATE,10.42
3162,BLACK ENGINE BREAST PLATE,9.92
3163,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3164,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3165,Speedo & Other Instruments Bulb Holder,3.25
3166,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3167,"PRO-VELOCITY STACK COVER, PR",24.92
3168,FUEL GAUGE VIBRATOR STABILIZER,26.73
3169,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3170,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3171,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3172,"MAIN BEARING SET, .50/.25",43.25
3173,Mini Top White,312.50
3174,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3175,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3176,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3177,Shipping $295,295.00
3178,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3179,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3180,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3181,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3182,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3183,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3184,2-Prong Brake Light Switch,7.15
3185,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3186,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3187,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3188,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3189,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3190,6v Starter to 12v Trans Starter Bushing,4.92
3191,"Double Straps 14”, Pair",26.58
3192,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3193,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3194,Chrome Stock Style Oil Filler Cap,2.92
3195,CHROME ENGINE BREAST PLATE,10.42
3196,BLACK ENGINE BREAST PLATE,9.92
3197,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3198,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3199,Speedo & Other Instruments Bulb Holder,3.25
3200,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3201,"PRO-VELOCITY STACK COVER, PR",24.92
3202,FUEL GAUGE VIBRATOR STABILIZER,26.73
3203,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3204,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3205,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
3206,"MAIN BEARING SET, .50/.25",43.25
3207,Mini Top White,312.50
3208,"H.D. Baja Bumper, Rear, Shock Tower Mount",143.65
3209,"IGNITION SWITCH ELECTRIC ONLY T1 - 71, BUS 71-74",31.58
3210,HEAVY SPRING SINGLE PLATE 72 & LATER,99.92
3211,Shipping $295,295.00
3212,"1/2"" Hose Barb ID to 1/4"" Male NPT Brass Fitting",3.75
3213,"1 3/4"" COPPER SLIP EXHAUST GASKET/4",17.15
3214,"1 1/2"" COPPER SLIP EXHAUST GASKET/4",17.15
3215,"1 5/8"" COPPER SLIP EXHAUST GASKET/4",17.15
3216,"Accelerator Pump Diaphragm 40/44 HPMX, 40/44 IDF",17.15
3217,"Hose Clamp 1 3/4"" - 2 3/4"", EZ Tighting Type (pr)",4.98
3218,2-Prong Brake Light Switch,7.15
3219,"H.D. REAR GEARBOX CRADLE, T-1&T-2",24.92
3220,"FRONT BRAKE ROT0R, 5/205, LATE",104.92
3221,"MERGED EXHAUST SEDAN 1-5/8"", CERAMIC",349.92
3222,"TURN SIGNAL LENS, T1 64-66, CLEAR",5.42
3223,"BLACK ALUMINUM FRESH AIR HOSE, 52MM X 1000MM",8.67
3224,6v Starter to 12v Trans Starter Bushing,4.92
3225,"Double Straps 14”, Pair",26.58
3226,"Dash Switch Threaded 10mm Nut, Escutcheon",2.78
3227,"KNOBBY BUSHINGS, 1-3/4""ID,PR",19.92
3228,Chrome Stock Style Oil Filler Cap,2.92
3229,CHROME ENGINE BREAST PLATE,10.42
3230,BLACK ENGINE BREAST PLATE,9.92
3231,"HEAT DEFLECTOR TIN, BLACK, PR",28.65
3232,"78MM 4340 CRANKSHAFT,VW JOURNAL",388.98
3233,Speedo & Other Instruments Bulb Holder,3.25
3234,"DROP SPINDLE, L/P, DRUM (PR)",134.07
3235,"PRO-VELOCITY STACK COVER, PR",24.92
3236,FUEL GAUGE VIBRATOR STABILIZER,26.73
3237,"Rear Tin, w/o Hose, w/o Heat Riser, Chrome",26.58
3238,"Rear Tin, w/o Hose, w/o Heat Riser, Black",23.25
3239,"Coupling Disc, Steering Shaft Type 1 50-78",7.75
