,name,price,sku
3088,"Heim Joint, Cm Series Lh 5/8""",13.99,FAB-5546
3089,"Heim Joint, Cm Series Lh 7/16""",9.99,FAB-5544
3090,"Heim Joint, Cm Series Rh 1/2""",10.99,FAB-5537
3091,"Heim Joint, Cm Series Rh 1/4""",6.99,FAB-5533
3092,"Heim Joint, Cm Series Rh 3/16""",6.99,FAB-5532
3093,"Heim Joint, Cm Series Rh 3/4""",18.99,FAB-5539
3094,"Heim Joint, Cm Series Rh 3/8""",7.99,FAB-5535
3095,"Heim Joint, Cm Series Rh 5/16""",7.99,FAB-5534
3096,"Heim Joint, Cm Series Rh 5/8""",13.99,FAB-5538
3097,"Heim Joint, Cm Series Rh 7/16""",9.99,FAB-5536
3098,"Heim Joint, Pcm Series Lh 1/2""",12.99,FAB-5516
3099,"Heim Joint, Pcm Series Lh 1/2""",17.99,FAB-5517
3100,"Heim Joint, Pcm Series Lh 3/4""",22.99,FAB-5519
3101,"Heim Joint, Pcm Series Lh 5/8""",11.07,FAB-5518
3102,"Heim Joint, Pcm Series Rh 1/2""",13.99,FAB-5512
3103,"Heim Joint, Pcm Series Rh 1/2""",17.99,FAB-5513
3104,"Heim Joint, Pcm Series Rh 3/4""",22.99,FAB-5515
3105,"Heim Joint, Pcm Series Rh 5/8""",17.99,FAB-5514
3106,"Heim Joint, Xm Series Lh 1/2""",26.99,FAB-5527
3107,"Heim Joint, Xm Series Lh 1/2""",32.99,FAB-5528
3108,"Heim Joint, Xm Series Lh 3/4""",41.99,FAB-5531
3109,"Heim Joint, Xm Series Lh 3/8""",19.99,FAB-5526
3110,"Heim Joint, Xm Series Lh 5/8""",32.99,FAB-5529
3111,"Heim Joint, Xm Series Lh 5/8""",41.99,FAB-5530
3112,"Heim Joint, Xm Series Rh 1/2""",26.99,FAB-5521
3113,"Heim Joint, Xm Series Rh 1/2""",32.99,FAB-5522
3114,"Heim Joint, Xm Series Rh 3/4""",41.99,FAB-5525
3115,"Heim Joint, Xm Series Rh 3/8""",19.99,FAB-5520
3116,"Heim Joint, Xm Series Rh 5/8""",32.99,FAB-5523
3117,"Heim Joint, Xm Series Rh 5/8""",41.99,FAB-5524
3118,"Hex Bar Linkage Upgrade Kit, Needle Bearing Replacements",86.44,44-1127-0
3119,Hex Head Dzus Button,2.02,FAB-3377
3120,Hex Head Dzus Button .055,2.62,FAB-3376
3121,Hex Rod 5-1/2  Each,4.99,CB3390
3122,"Hi Torque Starter, Chrome For Type 1 & 002 Bus Transmissions",275.49,IMI-101-C
3123,"Hi Torque Starter, For Mendeola & Type 1 & 002 Transmissions",289.99,IMI-101N
3124,"Hi Torque Starter, For Type 1 & 002 Bus Transmission",269.99,IMI-101
3125,"Hi Torque Starter, For Type 1 & 002 Bus Transmission WOSP",253.99,17-2953-0
3126,"Hi Torque Starter, For Type 1 & 002 Bus Transmissions",369.99,17-2957-0
3127,"Hi Torque Starter, For Type 2 091 Bus Transmissions  WOSP",287.99,17-2933-0
3128,"Hi Torque Starter, For Type 2 091 Six Rib Bus Transmissions",274.47,17-2958-0
3129,Hi-Misalignment Spacer 3/4-5/8,12.34,FAB-4029
3130,Hi-Misalignment Spacer 5/8-1/2,23.38,FAB-4030
3131,"Hi-Torque Starter, For Type 2 Bus 091 Six Rib, Chrome",299.99,IMI-104-C
3132,"Hi-Torque Starter, For Type 2 Bus 091 Transmissions",269.99,IMI-104
3133,"Hidden Stereo Glove Box, Fits Beetle 58-64",49.39,00-3033-0
3134,"Hide Out Muffler, Ceramic Coated For 3 Bolt Merged Header",207.99,55-3650-0
3135,"Hide Out Muffler, For 3 Bolt Merged Header",117.99,2556
3136,High Back Fiberglass Seat Std,130.99,HB-0061
3137,High Back Fiberglass Seat Wide,149.14,HB-0064
3138,"High Back Poly Seat Cover, Grey",58.99,62-2353-0
3139,"High Back Poly Seat Shells, Pair",169.99,AC851103-PAIR
3140,"High Back Poly Seat Shells, With Black Covers",264.99,AC851103-BLACK
3141,"High Back Poly Seat Shells, With Blue Covers",238.99,AC851103-BLUE
3142,"High Back Poly Seat Shells, With Grey Covers",238.99,AC851103-GREY
3143,"High Back Poly Seat Shells, With Red Covers",238.99,AC851103-RED
3144,"High Back Poly Seat Shells, With Yellow Covers",238.99,AC851103-YELLOW
3145,"High Back Seat Cover, For Wide Fiberglass Seats",110.99,150-101-01
3146,"High Capacity Oil Sump, 1-1/2 Quart Extra, Fits Aircooled VW",107.99,3042
3147,"High Pressure Oil Filter, Fits All Remote Filter Adapters",25.99,00-9250-0
3148,"High Pressure Regulator, 4 To 6 LB, By Holley",51.99,12-803
3149,"Hinge Pin For Mirror, For Beetle 54-67, Each",4.99,111-831-423C
3150,"Holley Blue Electric Fuel Pump, 110 GPH",223.99,12-802-1
3151,"Holley Electric Fuel Pump, 14 LB",275.99,12-815-1
3152,"Holley Red Electric Fuel Pump, 7 LB",193.99,12-801-1
3153,"Hood Handle Guard, Aluminum, For Beetle 68-74",13.29,00-6433-0
3154,"Hood Handle Guard, Stainless, For Beetle 56-67",17.09,00-6449-0
3155,"Hood Handle Seals, For Beetle 68-79, Clear 2 pieces",2.99,98-2044-0
3156,"Hood Handle, For Beetle 52-67",13.29,98-1032-0
3157,"Hood Handle, For Beetle 68-79",12.34,98-1033-0
3158,"Hood Hinge, For Beetle, Chrome, Sold As Pair",70.29,00-8660-0
3159,"Hood Hold Downs, For Baja Beetle, Rubber",13.99,6028
3160,"Hood Lock Pin, For Beetle 68-76",24.69,98-1081-0
3161,"Hood Release Cable With Knob, For Beetle & Ghia 56-67 2500mn",13.29,343-823-531A
3162,"Hood Seal, For Beetle 61-77, Super 71-72",16.99,113-823-731B
3163,"Hood Seal, For Super Beetle 73-79",18.99,133-823-731
3164,"Hood Spring Cover, For Beetle 62-77",12.34,113-823-355
3165,"Horn Button Kit Banjo, For Beetle, Ghia & Type 3",51.29,79-4061-0
3166,"Horn Button Kit Replacement, For Beetle, Ghia & Type 3",29.44,79-4007-0
3167,"Horn Button, 36mm EMPI GT logo, Blue, Set of 4",28.49,17-2991-0
3168,"Horn Button, 36mm EMPI logo, White, Set of 4",31.34,17-2995-0
3169,"Horn Grille, Beetle 52-67, Sold Each",4.99,98-1053-0
3170,"Horn, 12 Volt, Fits All Years Aircooled VW",15.19,111-951-113A
3171,"Horn, 12 Volt, Fits All Years Aircooled VW, Premium",20.89,111-951-113AP
3172,"Horn, 6 Volt, Fits Aircooled VW Up To 1966",15.99,98-2030-0
3173,How To Hotrod Your VW Engine Book,37.99,7051
3174,"How To Off Road Prep Your Bug Book, For Baja Bugs & Buggies",37.99,7049
3175,How To Rebuild Your VW Engine Book,38.94,7048
3176,HP Super Beetle Handbook,38.94,11-1045-0
3177,Htr Channel Repair Front,109.24,113-801-051K
3178,Hub Cap Chrome 45-65,40.99,113-601-151
3179,Hub Cap Chrome 68-79,53.19,311-601-151D
3180,"Hub Cap Clips W/Rivets, Fits Beetle & Ghia 56-65, Bus 50-67",6.99,111-698-131
3181,"Hub Cap Crest, EMPI Logo, 4 Pack",42.74,10-1077-0
3182,"Hub Cap Crest, Stallion Crest, 4 Pack",46.54,10-1079-0
3183,"Hub Cap Crest, Wolf Crest, 4 Pack",46.54,10-1078-0
3184,"Hub To Rotor Bolt, For Type 2 73-79 & Disc Conversion 68-79",3.79,N0147791
3185,"I-Beam Connecting Rod, 5.5"" Long, VW Journal",240.99,00-8341-0
3186,"I-Beam Connecting Rods, 5.394 long, V W  Journal",259.99,00-8342-0
3187,"I-Beam Connecting Rods, 5.394"" Long, VW Journal",190.99,00-8340-0
3188,"I-Beam Connecting Rods, 5.400 long, Chevy Journal",259.99,00-8345-0
3189,"I-Beam Connecting Rods, 5.5"" Long, Chevy Journal",240.99,00-8351-0
3190,"I-Beam Connecting Rods, 5.500 long, Chevy Journal",259.99,00-8344-0
3191,"I-Beam Connecting Rods, 5.500 long, V W Journal",259.99,00-8343-0
3192,"Ice Cooler Strap, 38"" For Storage Box",5.00,16-9607-0
3193,Ida & Epc 48/51 Needle & Seat,25.64,43-5343-0
3194,Ida & Epc Air Fuel Mix Screw,12.99,43-5347-0
3195,Ida & Epc Fast Idle Screw,3.99,43-5346-0
3196,Ida & Epc Main Jet Screen,22.79,43-5348-0
3197,Ida & Epc Stack Hold Down,2.84,43-5344-0
3198,Ida & Epc Stack Hold Down Tab,2.99,43-5345-0
3199,Ida Idle Jet F10-40,6.40,74823.04
3200,Ida Idle Jet F10-45,6.40,74823.045
3201,Ida Idle Jet F10-50,6.40,74823.05
3202,Ida Idle Jet F10-55,6.40,74823.055
3203,Ida Idle Jet F10-60,6.99,74823.06
3204,Ida Idle Jet F10-65,6.40,74823.065
3205,Ida Idle Jet F10-70,6.40,74823.07
3206,Ida Idle Jet F10-75,6.40,74823.075
3207,IDF & HPMX TALL DUAL MANIFOLD,205.99,18-1061-0
3208,Idf/Hpmx Needle Seat 1.50,6.99,79511.150
3209,Idf/Hpmx Needle Seat 1.75,6.64,79511.175
3210,Idf/Hpmx Needle Seat 2.00,6.64,79511.200
3211,"Idiot Manual, For Type 1 VW Beetles",34.19,7040
3212,"Idle Cut Off Solenoid, For Epc 32/36 & 38E Carbs",26.59,43-5350-0
3213,"Idle Cut-Off Valve, For Solex Carb, 12 Volt",34.99,058-129-413D
3214,"Idle Jet Dgv, Dfv,  Epc 55",6.64,74403.055
3215,"Idle Jet Dgv, Dfv, Ict, Epc 40",7.99,74403.040
3216,"Idle Jet Dgv, Dfv, Ict, Epc 45",6.64,74403.045
3217,"Idle Jet Dgv, Dfv, Ict, Epc 60",7.99,74403.060
3218,"Idle Jet Dgv, Dfv, Ict, Epc 65",6.99,74403.065
3219,"Idle Jet Dgv, Dfv, Ict, Epc 70",7.99,74403.070
3220,"Idle Jet, 40 For D-Series Carb, Sold Each",8.54,44-1076-0
3221,"Idle Jet, 45 For D-Series Carb, Sold Each",8.54,44-1077-0
3222,"Idle Jet, 50 For D-Series Carb, Sold Each",8.54,44-1078-0
3223,"Idle Jet, 52 For D-Series Carb, Sold Each",5.58,44-1079-0
3224,"Idle Jet, 55 For D-Series Carb, Sold Each",8.54,44-1080-0
3225,"Idle Jet, 60 For D-Series Carb, Sold Each",8.54,44-1081-0
3226,"Idle Jet, 62 For D-Series Carb, Sold Each",8.54,44-1082-0
3227,"Idle Jet, 65 For D-Series Carb, Sold Each",5.58,44-1083-0
3228,"Idle Jet, 70 For D-Series Carb, Sold Each",8.54,44-1084-0
3229,"Idle Jet, 75 For D-Series Carb, Sold Each",8.54,44-1085-0
3230,"Idle Jet, 80 For D-Series Carb, Sold Each",5.58,44-1118-0
3231,"Ignition Coil, 3 Ohm, 16000 Volt, Chrome Body",42.74,17-2956-0
3232,"Ignition Lock, With Keys, For Beetle 68-70",23.99,98-9023-B
3233,"Ignition Module, For Pertronix Billet Distributor D186810",92.14,D500706
3234,"Ignition Switch, For Beetle 68-70",30.99,98-2053-0
3235,"Ignition Switch, For Beetle 71-74-1/2",18.04,111-905-865KOE
3236,"Ignition Switch, For Beetle 74-78, Bus 73-79, Ghia 73-74",12.34,111-905-865L
3237,"Ignition Switch, Universal Application",12.99,3515
3238,"Ignition Switch, With Keys, For Beetle 58-67",18.04,98-2050-0
3239,"Ignition Switch, With Keys, For Bus 55-67",28.49,211-905-811C
3240,"Ignition Switch, With Keys, For Bus 71-79",18.99,211-905-855C
3241,"Ignition Switch, With Wiring, For Beetle 70-71, Bus 70-73",47.99,111-905-865F
3242,"Ignition System Tach Adapter, For D.I.S Ignition Kits",53.19,00-9426-0
3243,"Ignitor Electronic Ignition Module, Fits Mechanical 009",111.14,1847A
3244,"IGNITOR ELECTRONIC IGNITION, Fits Vacuum Advance 009 Dist",116.99,1847V
3245,"Ignitor II Electronic Ignition, Fits Mechanical 009 & 050",151.99,91847A
3246,"Ignitor Module, For Pertronix Cast 009 Distributors",94.04,D500709
3247,"In-Car Valve Spring Removal Tool, Type 1 VW",148.99,00-5747-0
3248,"Inductive Speed Sensor, For VDO Speedometers",111.99,V3-4002-0
3249,"Inline Fan Thermostat Switch, 180 Degree Activation Temp",37.99,3083-10
3250,"Inline Fuel Pump, With Filter, 2-4 LB 30 GPH",120.99,41-2604-0
3251,"Inner Door Bottom, Left Side, Fits Beetle 52-77, Super 71-79",43.69,95-10-13-1
3252,"Inner Door Bottom, Right Side,Fits Beetle 52-77, Super 71-79",43.69,95-10-13-2
3253,"Inner Rocker Panel, Left Side, Fits Beetle57-79",28.50,95-10-09-1
3254,"Inner Rocker Panel, Right Side, Fits Beetle 57-79",28.50,95-10-09-2
3255,"Inner Tube, Fits 125 ,135,145 & 3 Rib Tires, 12mm Stem Each",34.19,10-4016-0
3256,"Inner Tube, Fits 125 ,135,145 & 3 Rib Tires, 16mm Stem Each",28.99,10-4015-0
3257,"Inside Door Handle, For Beetle 67-79, Left Side",8.54,113-837-019B
3258,"Inside Door Handle, For Beetle 67-79, Right Side",8.54,113-837-020B
3259,"Inside Door Handle, For Beetle 68-79, Chrome Driver Side",32.99,98-5409-B
3260,"Inside Door Handle, For Beetle 68-79, Chrome Pass Side",32.99,98-5410-B
3261,"Inside Door Handle, For Super Beetle 71-73, Ghia 71-74",65.99,98-5402-B
3262,"Inside Door Handle, For Super Beetle 71-73, Ghia 71-74",65.99,98-5403-B
3263,"Inside Sliding Door Handle, For Bus 68-79",8.54,211-843-642A
3264,"Intake Boot Clamp, For Dual Port Boots, Large Side, Pair",5.99,00-3216-0
3265,"Intake Boot Clamp, For Dual Port Boots, Small Side, Pair",5.99,00-3215-0
3266,"Intake Center Section, For Type 3 and 4 With Progressive",103.99,00-3241-0
3267,"Intake Gaskets, For Bugpack 356/912, Pair",5.69,00-3247-0
3268,"Intake Gaskets, For Bugpack Super Flo Heads, Pair",6.64,B400430
3269,"Intake Manifold Gaskets, Type 2 & 4, Pair",3.99,00-3227-0
3270,"Intake Manifold, For Dgv, Dfv & Progressive Style Carbs",174.99,1017
3271,"Intake Manifold, For Weber Idf & HPMX Carbs, Single Carb",205.99,1018-11
3272,"Intake Manifold, Universal For 30, 31 & 34 Solex Or Brosol.",102.99,17-2805-0
3273,"Intake Manifold, Universal For Single D Series & HPMX, IDF",182.99,44-1030-0
3274,"Intake Manifolds, Dual Ida & EPC, OFFSET Short, Pair",200.99,47-0632-0
3275,"Intake Manifolds, Dual Ida & EPC, Short, Pair",200.99,47-0631-0
3276,"Intake Manifulds, Dual Idf Or HPMX, Deep Offset",181.99,47-7334-0
3277,"Intake Valve, 35.5mm, Oem Replacement, Sold Each",14.99,98-1960-B
3278,"Iron Cross Led Tail Light, Amber, Stop & Turn, Each",48.99,AC919110-1A
3279,"Iron Cross Led Tail Light, Clear/Amber, Stop & Turn, Each",48.99,AC919110-1CA
3280,"Iron Cross Led Tail Light, Red, Stop & Turn, Sold Each",48.99,AC919110-1R
3281,"Irs Bearing Retaining Clip, Fits Beetle & Ghia 69-79, Each",3.99,113-501-299
3282,"Irs Brake Drum, 4 On 130mm, Beetle 68-77, Ghia 67-74",78.99,113-501-615J
3283,"Irs Brake Drum, 4 On 130mm, Beetle 68-77, Ghia 71-79 Premium",61.99,113-501-615JP
3284,"Irs Cv Boot Flange, For 934 Cv Stamped Steel, Each",20.99,87-5872-0
3285,"Irs Cv Boot Kit, 002 & 091 Type 2 Bus, Offroad Version, Each",42.99,86-9303-D
3286,"Irs Cv Boot Kit, 002 & 091 Type 2 Bus, Sold Each",20.99,191-498-201B
3287,"Irs Cv Boot Kit, 934 Cv Off-Road Style, Sold Each",45.59,86-9309-K
3288,"Irs Cv Boot Kit, For 930 Cv Joints,  Off-Road Style, Each",40.99,86-9300-K
3289,"Irs Cv Boot Kit, For 934 Cv, Over The CV Style, Sold Each",74.99,86-9312-D
3290,"Irs Cv Boot Kit, For Beetle & Ghia 69-79, Sold Each",20.99,191-498-201D
3291,"Irs Cv Boot, 002 & 091 Type 2 Bus 68-79, Sold Each",8.99,211-501-149
3292,"Irs Cv Boot, For 930 Cv Joint, Over The CV Style, Sold Each",21.99,86-9306-0
3293,"Irs Cv Boot, For 930 Cv, Off-Road Style, Sold Each",14.99,86-9301-0
3294,"Irs Cv Boot, For 930 Cv, Off-Road Version, Sold Each",13.99,86-9320-0
3295,"Irs Cv Boot, For 930 Cv, Oversized Version, Sold Each",15.99,86-9321-0
3296,"Irs Cv Boot, For 934 Cv Joint, Over The CV Style, Each",35.99,86-9311-0
3297,"Irs Cv Boot, For 934 Cv, Off-Road Style, Sold Each",15.19,86-9307-0
3298,"Irs Cv Boot, For 934 Dual Boot Style, Outer Leather, Each",47.49,86-9323-0
3299,"Irs Cv Boot, For 934 Dual Boot Style, Sold Each",16.14,86-9322-0
3300,"Irs Cv Boot, For Beetle & Ghia 69-79, Sold Each",8.99,113-501-149
3301,"Irs Cv Boot, For Beetle & Ghia 69-79, Sold Each, Premium",11.99,113-501-149GR
3302,"Irs Cv Boot, For Type 2 Bus Cv, Offroad Version, Sold Each",15.99,86-9304-0
3303,"Irs Inner Wheel Bearing, Fits Beetle & Ghia 69-79",10.99,113-501-283EC
3304,"Irs Outer Wheel Bearing, Fits Beetle & Ghia 69-79",19.99,113-501-277AEC
3305,"Irs Outer Wheel Bearing, Fits Beetle & Ghia 69-79, Premium",39.99,113-501-277AP
3306,"Irs Performance Clutch Kit, For Ecotec Conversions",229.99,A4003-ECO
3307,"Irs Pivot Bolt & Washers, For Beetle 69-79, Ghia 69-74, Each",22.99,113-501-535A
3308,"Irs Pivot Bolt, For Beetle 69-79, Ghia 69-74, Each",10.99,17-2826-0
3309,"Irs Pivot Pocket Jig Tool, For Converting Swing To IRS",67.99,AC000155
3310,"Irs Spring Plates, Adjustable, For 21-3/4"" Torsion",115.99,AC501325
3311,"Irs Spring Plates, Adjustable, For 24-11/16"" Torsion",117.99,AC501326
3312,"Irs Spring Plates, Adjustable, For 26-9/16"" Torsion",119.99,AC501327
3313,"Irs Spring Plates, Adjustable, For 26-9/16"" Torsion DOUBLE",148.99,18-1075-0
3314,"Irs Spring Plates, For 21-3/4"" Torsion Bar",83.99,AC501315
3315,"Irs Spring Plates, For 24-11/16"" Torsion Bar",87.39,AC501316
3316,"Irs Spring Plates, For 26-9/16"" Torsion Bar",97.99,AC501317
3317,"Irs Spring Plates, For 26-9/16"" Torsion Bar DOUBLE PLATE",123.99,18-1074-0
3318,"Irs Trailing Arm Pivot Bushings, For 68-76, Bugpack Pair",38.99,B655700
3319,"Irs Trailing Arm Pivot BushingS, Rear For Beetle 68-76, 2 Pc",19.99,AC530020
3320,Jack Plate For Lifting Your Beetle 50-79,25.99,18-1064-0
3321,"JayCee 48 IDA Vibration Isolators, Black",73.99,JC22410
3322,"JayCee 48 IDA Vibration Isolators, Red",73.99,JC22400
3323,"JayCee Aluminum Spool, For Swiing Axle",438.99,JC22630
3324,"JayCee Billet 5 Inch Street Pulley, Black",162.99,JC86130
3325,"JayCee Billet 5 Inch Street Pulley, Blue",162.99,JC86140
3326,"JayCee Billet 5 Inch Street Pulley, Red",162.99,JC86120
3327,"JayCee Billet 5 Inch Street Pulley, Silver",162.99,JC86150
3328,"JayCee Billet 6 Inch Street Pulley, Black",170.99,JC86090
3329,"JayCee Billet 6 Inch Street Pulley, Blue",170.99,JC86100
3330,"JayCee Billet 6 Inch Street Pulley, Red",170.99,JC86080
3331,"JayCee Billet 6 Inch Street Pulley, Silver",170.99,JC86110
3332,"JayCee Billet 7 Inch Street Pulley, Black",187.99,JC86050
3333,"JayCee Billet 7 Inch Street Pulley, Blue",187.99,JC86060
3334,"JayCee Billet 7 Inch Street Pulley, Red",187.99,JC86040
3335,"JayCee Billet 7 Inch Street Pulley, Silver",187.99,JC86070
3336,"JayCee Billet Bus Spring Plate Retainers, Black",266.99,JC22930
3337,"JayCee Billet Bus Spring Plate Retainers, Blue",266.99,JC22940
3338,"JayCee Billet Bus Spring Plate Retainers, Red",266.99,JC22920
3339,JayCee Billet Cam Plug,20.89,JC22860
3340,"JayCee Billet Crank Trigger Sensor Bracket, Black",73.99,JC22690
3341,"JayCee Billet Crank Trigger Sensor Bracket, Blue",73.99,JC22700
3342,"JayCee Billet Crank Trigger Sensor Bracket, Red",73.99,JC22710
3343,"JayCee Billet Deck Lid Stand-Off, Black",86.99,JC22150
3344,"JayCee Billet Deck Lid Stand-Off, Blue",86.99,JC22160
3345,"JayCee Billet Deck Lid Stand-Off, Red",86.99,JC22140
3346,"JayCee Billet Deck Lid Stand-Off, Silver",86.99,JC22170
3347,"JayCee Billet Distributor Clamp With Timing Marks, Black",38.94,JC22110
3348,"JayCee Billet Distributor Clamp With Timing Marks, Blue",40.99,JC22100
3349,"JayCee Billet Distributor Clamp With Timing Marks, Red",40.99,JC22090
3350,"JayCee Billet Distributor Clamp With Timing Marks, Silver",40.99,JC23190
3351,"JayCee Billet Fuel Pump Block Off, With -8 Breather, Black",38.94,JC22380
3352,"JayCee Billet Fuel Pump Block Off, With -8 Breather, Blue",38.94,JC22390
3353,"JayCee Billet Fuel Pump Block Off, With -8 Breather, Red",40.99,JC22370
3354,"JayCee Billet Fuel Pump Block Off, With Breather, Black",38.94,JC22340
3355,"JayCee Billet Fuel Pump Block Off, With Breather, Blue",38.94,JC22350
3356,"JayCee Billet Fuel Pump Block Off, With Breather, Red",40.99,JC22330
3357,"JayCee Billet Fuel Pump Block Off, With Breather, Silver",40.99,JC22360
3358,"JayCee Billet Mag Clamp, Black",159.99,JC21860
3359,"JayCee Billet Mag Clamp, Blue",159.99,JC21870
3360,"JayCee Billet Mag Clamp, Red",159.99,JC21850
3361,"JayCee Billet Oil Cooler Block Off, Black",47.99,JC23050
3362,"JayCee Billet Oil Cooler Block Off, Blue",47.99,JC23030
3363,"JayCee Billet Oil Cooler Block Off, Red",45.59,JC23040
3364,"JayCee Billet Oil Filler Cap With -10 Breather Port, Black",40.99,JC22260
3365,"JayCee Billet Oil Filler Cap With -10 Breather Port, Blue",40.99,JC22270
3366,"JayCee Billet Oil Filler Cap With -10 Breather Port, Red",40.99,JC22250
3367,"JayCee Billet Oil Filler Cap With -10 Breather Port, Silver",40.99,JC22280
3368,"JayCee Billet Oil Filler Cap With -8 Breather Port, Black",40.99,JC22220
3369,"JayCee Billet Oil Filler Cap With -8 Breather Port, Blue",40.99,JC22230
3370,"JayCee Billet Oil Filler Cap With -8 Breather Port, Red",40.99,JC22210
3371,"JayCee Billet Oil Filler Cap With -8 Breather Port, Silver",40.99,JC22240
3372,"JayCee Billet Oil Filter, Black",141.99,JC23060
3373,"JayCee Billet Oil Filter, Blue",141.99,JC23080
3374,"JayCee Billet Oil Filter, Red",141.99,JC23070
3375,"JayCee Billet Oil Filter, Silver",141.99,JC23090
3376,"JayCee Billet Oil Manifold, Black",107.99,JC21190
3377,"JayCee Billet Oil Manifold, Blue",107.99,JC21200
3378,"JayCee Billet Oil Manifold, Red",107.99,JC21180
3379,"JayCee Billet Spring Plate Retainers, Black",252.99,JC22540
3380,"JayCee Billet Spring Plate Retainers, Blue",252.99,JC22550
3381,"JayCee Billet Spring Plate Retainers, Red",252.99,JC22530
3382,"JayCee Billet Turbo Drain, -10, Black",47.99,JC21360
3383,"JayCee Billet Turbo Drain, -10, Blue",47.99,JC21370
3384,"JayCee Billet Turbo Drain, -10, Red",47.99,JC21350
3385,"JayCee Billet Turbo Drain, -10, Silver",47.99,JC21380
3386,JayCee Billet Valve Covers,508.99,JC22180
3387,"JayCee Billet Venturies, For 48 IDA & EPC Carbs, 32mm",119.99,JC43530
3388,"JayCee Choke Block Off Plate For IDF & HPMX, Black",27.99,JC22840
3389,"JayCee Choke Block Off Plate For IDF & HPMX, Blue",27.99,JC22850
3390,"JayCee Choke Block Off Plate For IDF & HPMX, Red",27.99,JC22830
3391,"JayCee Choke Block Off Plate For IDF & HPMX, Silver",26.59,JC23240
3392,"JayCee Coil Clamp, Black",45.59,JC21980
3393,"JayCee Coil Clamp, Blue",45.59,JC21990
3394,"JayCee Coil Clamp, Red",45.59,JC21970
3395,"JayCee Dual Coil Clamp, Black",65.99,JC21940
3396,"JayCee Dual Coil Clamp, Blue",62.69,JC21950
3397,"JayCee Dual Coil Clamp, Red",62.69,JC21930
3398,"JayCee Dual Coil Clamp, Silver",65.99,JC21960
3399,"JayCee Dual Gauge Mounting Bracket, Black",133.99,JC44910
3400,"JayCee Dual Gauge Mounting Bracket, Silver",133.99,JC44930
3401,"JayCee Front Chevy Pattern Hub, For Ball Joint, Each",211.99,JC22490
3402,"JayCee Front Chevy Pattern Hub, For King Pin, Each",211.99,JC22480
3403,"JayCee Full Flow Extension Adapter, Black",37.99,JC21100
3404,"JayCee Full Flow Extension Adapter, Blue",37.99,JC21110
3405,"JayCee Full Flow Extension Adapter, Red",37.99,JC21090
3406,"JayCee Full Flow Extension Adapter, Silver",37.99,JC21120
3407,JayCee Jack Pad,16.14,JC21000
3408,"JayCee Leak Proof Pushrod Tubes, Set, Black",136.99,JC91020
3409,"JayCee Leak Proof Pushrod Tubes, Set, Blue",136.99,JC91030
3410,"JayCee Leak Proof Pushrod Tubes, Set, Red",136.99,JC91010
3411,"JayCee Leak Proof Pushrod Tubes, Set, Silver",136.99,JC91040
3412,"JayCee Low Profile Billet Fuel Pump Block Off, Black",37.99,JC22300
3413,"JayCee Low Profile Billet Fuel Pump Block Off, Blue",36.09,JC22310
3414,"JayCee Low Profile Billet Fuel Pump Block Off, Red",37.99,JC22290
3415,"JayCee Low Profile Billet Fuel Pump Block Off, Silver",37.99,JC22320
3416,"JayCee Oil Control System, Black",183.99,JC21160
3417,"JayCee Oil Control System, Blue",183.99,JC21170
3418,"JayCee Oil Control System, Red",183.99,JC21150
3419,JayCee Powerflow Oil Return Line,67.99,JC22670
3420,"JayCee Powerflow Oil System Full Flow Pump Cover, Black",174.79,JC21340
3421,"JayCee Powerflow Oil System Full Flow Pump Cover, Blue",190.99,JC21330
3422,"JayCee Powerflow Oil System Full Flow Pump Cover, Red",190.99,JC21320
3423,"JayCee Racing Alternator & Crank Trigger, Black",936.99,JC21700
3424,"JayCee Racing Alternator & Crank Trigger, Blue",936.99,JC21710
3425,"JayCee Racing Alternator & Crank Trigger, Red",936.99,JC21690
3426,JayCee Rear Chevy Pattern Hub,210.99,JC22500
3427,JayCee Street Car Oil Filter Bracket,47.99,JC22660
